FID,x,y,adr_pelny,ogolem
29855,19.84866528,50.06796781,CHEŁMSKA 10,3
29856,19.85888976,50.07079262,BRONISŁAWA CZECHA 22,3
29857,19.85239415,50.06810406,RYSI STOK 2,3
29858,19.85532466,50.06998263,WILCZY STOK 19,3
29859,19.85031645,50.06921297,WIOSENNA 14A,3
29860,20.17240913,50.11140786,HEKTARY 3A,3
29861,20.16217734,50.1031969,JÓZEFA OSTAFINA 24,3
29862,19.88944673,50.06111895,POD SIKORNIKIEM 11,3
29863,19.88943979,50.06118668,POD SIKORNIKIEM 11A,3
29864,19.8919784,50.06093176,STANISŁAWA TONDOSA 1,3
29865,19.89259219,50.05939773,JANA SAWICKIEGO 20,3
29866,19.89107131,50.06062616,KRÓLOWEJ JADWIGI 168A,3
29867,19.89304717,50.05922041,JANA SAWICKIEGO 16,3
29868,19.90285235,50.05865617,EMAUS 35,3
29869,19.84965029,50.067874,CHEŁMSKA 6,3
29870,19.86164938,50.07395815,JÓZEFA BECKA 41,3
29871,19.84904769,50.06866649,WIOSENNA 18,3
29872,19.85860785,50.07119257,BRONISŁAWA CZECHA 17,3
29873,19.85976352,50.0698633,KRÓLOWEJ JADWIGI 305,3
29874,19.8610143,50.06939124,KRÓLOWEJ JADWIGI 293,3
29875,20.16003364,50.07793494,IGOŁOMSKA 37,3
29876,20.16818824,50.07908501,IGOŁOMSKA 59,3
29877,19.88578218,50.07531956,OLKUSKA 8,3
29878,19.87988169,50.07275818,PAMIĘTNA 17,3
29879,19.88646372,50.07353067,EUGENIUSZA KWIATKOWSKIEGO 24,3
29880,19.8859182,50.07400229,MARKA NAWARY 17,3
29881,19.89729055,50.05824749,KRÓLOWEJ JADWIGI 128A,3
29882,19.89442658,50.06030889,EUGENIUSZA ROMERA 4,3
29883,19.89269263,50.06949918,SPIŻOWA 13,3
29884,19.83009175,50.05743035,ZAKAMYCZE 64,3
29885,19.86781694,50.03847804,WIDŁAKOWA 28,3
29886,20.18303781,50.07979487,IGOŁOMSKA 92A,3
29887,20.18220898,50.07980928,IGOŁOMSKA 90,3
29888,19.88723281,50.07409784,KAROLA POPIELA 20,3
29889,19.88228698,50.08232746,BALICKA 45A,3
29890,19.88525067,50.08234089,BALICKA 19,3
29891,19.88102635,50.07680664,ZARZECZE 130,3
29892,19.88753948,50.0613773,POD SIKORNIKIEM 27,3
29893,19.89686568,50.06115935,EMAUS 43,3
29894,20.17282206,50.07876035,IGOŁOMSKA 74,3
29895,20.17662442,50.07918718,IGOŁOMSKA 82,3
29896,20.18747407,50.07871902,BRZESKA 1A,3
29897,20.12741403,50.09923946,GLINIK 66,3
29898,20.12671986,50.0992624,GLINIK 59,3
29899,19.91904835,50.07359949,KAZIMIERZA WIELKIEGO 59,3
29900,19.9163616,50.07194613,CHOCIMSKA 35,3
29901,19.90292284,50.05622643,KRÓLOWEJ JADWIGI 88,3
29902,19.90492044,50.06588041,OLIMPIJSKA 13,3
29903,19.90578665,50.06458457,DANIELA CHODOWIECKIEGO 20,3
29904,19.87660865,50.06258237,PORĘBA 24A,3
29905,19.87899505,50.06652285,TADEUSZA ROGALSKIEGO 3,3
29906,19.88559172,50.06273471,KRÓLOWEJ JADWIGI 190D,3
29907,20.12531676,50.10123833,GLINIK 92,3
29908,19.91917701,50.07146107,URZĘDNICZA 46,3
29909,19.90389966,50.06473736,MAURYCEGO BENIOWSKIEGO 33,3
29910,19.90316231,50.06427356,PIASTOWSKA 25A,3
29911,19.88401815,50.06129216,POD SIKORNIKIEM 52,3
29912,19.87891894,50.06760054,PODŁĄCZE 29,3
29913,19.8816985,50.06742493,LUDMIŁY KORBUTOWEJ 38A,3
29914,20.11998251,50.09682184,WADOWSKA 5A,3
29915,20.11650417,50.10063858,ZA OGRODEM 42,3
29916,20.11197826,50.09788839,WADOWSKA 1,3
29917,20.11993501,50.09826042,ZA OGRODEM 16A,3
29918,19.92000211,50.07269736,URZĘDNICZA 62,3
29919,19.90669855,50.06631177,FELIKSA RADWAŃSKIEGO 5,3
29920,19.90308549,50.06364897,PIASTOWSKA 19,3
29921,19.90383817,50.06404043,IGNACEGO DOMEYKI 10,3
29922,19.9044423,50.06349393,DANIELA CHODOWIECKIEGO 6,3
29923,19.87620065,50.06339561,BERBERYSOWA 6,3
29924,19.88150654,50.06526625,LUDMIŁY KORBUTOWEJ 8,3
29925,19.88473132,50.06397294,TADEUSZA WYRWY-FURGALSKIEGO 8,3
29926,19.8849406,50.06488703,ZYGMUNTA WYROBKA 14,3
29927,19.88387941,50.06129928,POD SIKORNIKIEM 54,3
29928,19.87587955,50.06933017,JESIONOWA 17,3
29929,19.87392914,50.06242861,28 LIPCA 1943 28,3
29930,19.90385534,50.08029052,WOJCIECHA HALCZYNA 28,3
29931,20.07393692,50.0606361,JEŻYNOWA 5,3
29932,20.1503351,50.08692248,RUSIECKA 25,3
29933,20.14991133,50.08603533,WIATRACZNA 11,3
29934,20.147798,50.08582602,JEZIORKO 30,3
29935,20.14961328,50.08524525,JEZIORKO 20,3
29936,19.9041376,50.06634953,WALEREGO GOETLA 41,3
29937,19.90366132,50.06580056,OLIMPIJSKA 21,3
29938,19.90280865,50.07504179,JADWIGI Z ŁOBZOWA 17,3
29939,19.89356305,50.06009318,KRÓLOWEJ JADWIGI 154,3
29940,19.89283164,50.05966211,JANA SAWICKIEGO 15,3
29941,19.8930556,50.05952865,JANA SAWICKIEGO 13,3
29942,19.89263662,50.0613734,JÓZEFA KORZENIOWSKIEGO 16,3
29943,19.89463004,50.06147427,JÓZEFA KORZENIOWSKIEGO 7,3
29944,19.89445338,50.06148598,JÓZEFA KORZENIOWSKIEGO 9,3
29945,19.89417373,50.06150544,JÓZEFA KORZENIOWSKIEGO 13,3
29946,19.90593408,50.06595449,WALEREGO GOETLA 15,3
29947,19.90626568,50.06605895,WALEREGO GOETLA 14,3
29948,19.90634574,50.06603394,WALEREGO GOETLA 12,3
29949,19.90641891,50.06600734,WALEREGO GOETLA 10,3
29950,19.90395569,50.06519941,MAURYCEGO BENIOWSKIEGO 43,3
29951,19.90394569,50.06513557,MAURYCEGO BENIOWSKIEGO 41,3
29952,19.89387659,50.0615267,JÓZEFA KORZENIOWSKIEGO 17,3
29953,19.89756018,50.05817467,KRÓLOWEJ JADWIGI 124C,3
29954,19.89382924,50.05855601,JANA SAWICKIEGO 8,3
29955,19.89423624,50.05851543,JANA SAWICKIEGO 6,3
29956,19.86590759,50.06635853,ALEJA SOSNOWA 3B,3
29957,19.86756445,50.06505428,ALEJA KASZTANOWA 9,3
29958,19.870014,50.06173668,LEŚNA 3,3
29959,19.87426903,50.06823653,AGRESTOWA 4,3
29960,19.8689238,50.06956552,DOLINA 18,3
29961,19.89206363,50.06111184,STANISŁAWA TONDOSA 3,3
29962,19.8917661,50.06054562,KRÓLOWEJ JADWIGI 164,3
29963,19.8893751,50.06092626,POD SIKORNIKIEM 18,3
29964,19.91561354,50.0708258,CHOCIMSKA 32,3
29965,19.91576662,50.0705207,CHOCIMSKA 23,3
29966,19.86491961,50.06751924,JONTKOWA GÓRKA 19,3
29967,19.86135066,50.06573184,ALEJA KASZTANOWA 32,3
29968,19.8611439,50.06526421,ALEJA KASZTANOWA 32B,3
29969,19.86660905,50.06591365,ALEJA SOSNOWA 2A,3
29970,19.86786092,50.06592951,ALEJA MODRZEWIOWA 8,3
29971,19.93242588,50.07946335,JÓZEFA FRIEDLEINA 43,3
29972,19.92876931,50.07915287,OBOŹNA 27,3
29973,19.9323646,50.07922483,JÓZEFA FRIEDLEINA 39A,3
29974,19.89244252,50.05981608,JANA SAWICKIEGO 17A,3
29975,19.88583278,50.06571138,STRZELNICA 4,3
29976,19.88824036,50.06198823,KRÓLOWEJ JADWIGI 182A,3
29977,19.89203322,50.06210511,JÓZEFA KORZENIOWSKIEGO 27A,3
29978,19.88777401,50.06281348,PIOTRA BOROWEGO 5,3
29979,19.8878888,50.06300928,PIOTRA BOROWEGO 7,3
29980,19.87020327,50.04095282,WIDŁAKOWA 18A,3
29981,19.85733077,50.03190053,PUSTELNIA 1,3
29982,19.85427833,50.03414805,FALISTA 34,3
29983,19.87199895,50.04110381,WIDŁAKOWA 12,3
29984,19.93634152,50.02675874,NA GRZĄDKACH 1,3
29985,19.88228909,50.08940004,PALMOWA 3,3
29986,19.88400706,50.08935448,ELIASZA RADZIKOWSKIEGO 127,3
29987,19.87672691,50.08697787,POD STRZECHĄ 12A,3
29988,19.87702117,50.08754573,WŁODZIMIERZA TETMAJERA 34,3
29989,19.88056479,50.0833291,ZIELONY MOST 5,3
29990,19.8820528,50.08761066,KATOWICKA 19,3
29991,19.91451445,50.08365383,JANA STANISŁAWSKIEGO 11,3
29992,19.91530359,50.08415905,NISKA 16,3
29993,19.91542751,50.08450704,NISKA 20,3
29994,19.91543253,50.084696,NISKA 22,3
29995,19.91550454,50.08484017,NISKA 24A,3
29996,19.91419502,50.08389433,JANA STANISŁAWSKIEGO 22,3
29997,19.86604473,50.03834755,WIELKANOCNA 24,3
29998,19.86708405,50.03818652,WIDŁAKOWA 28A,3
29999,19.86255294,50.03636504,WIDŁAKOWA 52B,3
30000,19.87260431,50.04045364,NIERÓWNA 8,3
30001,19.88715382,50.03565897,TYNIECKA 78A,3
30002,19.93568345,50.02718671,ZAKOPIAŃSKA 18,3
30003,19.9373202,50.02738873,NA GRZĄDKACH 16,3
30004,19.8810287,50.08592189,WŁODZIMIERZA TETMAJERA 1,3
30005,19.91147683,50.08479957,MURARSKA 18,3
30006,19.91211949,50.08692406,JÓZEFA CHEŁMOŃSKIEGO 29,3
30007,19.88559666,50.0356064,WIDŁAKOWA 7,3
30008,19.89702871,50.07785948,STANISŁAWA PRZYBYSZEWSKIEGO 15A,3
30009,19.89893885,50.07720848,JERZEGO SAMUELA BANDTKIEGO 11,3
30010,19.89859305,50.0809344,GÓRNA 17,3
30011,19.8909736,50.0753396,ZARZECZE 63,3
30012,19.90373701,50.08560481,BOLESŁAWA CZERWIEŃSKIEGO 14,3
30013,19.9063237,50.08487135,GNIEŹNIEŃSKA 8A,3
30014,19.98874058,50.0965045,JANA MOSDORFA 9,3
30015,19.8722243,50.04010616,NIERÓWNA 11A,3
30016,19.85762023,50.03191383,WIDŁAKOWA 81,3
30017,19.85406977,50.02912576,TYNIECKA 132,3
30018,19.91836762,50.02952536,KOBIERZYŃSKA 61A,3
30019,19.91860337,50.02631664,RUCZAJ 33,3
30020,19.92411223,50.02613253,STRĄKOWA 5,3
30021,19.89009928,50.07570527,ZARZECZE 71,3
30022,19.89813686,50.07201841,KOŁOWA 4,3
30023,19.98909521,50.09647914,JANA MOSDORFA 3,3
30024,19.98844796,50.09676791,JANA MOSDORFA 14,3
30025,19.98879449,50.09673335,JANA MOSDORFA 10,3
30026,19.98890107,50.09673855,JANA MOSDORFA 8,3
30027,20.18175896,50.05732221,DROŻYSKA 74A,3
30028,20.17436405,50.09507204,ANDRZEJA STOPKI 18A,3
30029,20.10345706,50.11331106,BRACI POLSKICH 27,3
30030,20.00953226,50.0707964,TABACZNA 2A,3
30031,19.86087219,50.03074254,TYNIECKA 120,3
30032,19.88734141,50.03611457,TYNIECKA 74B,3
30033,19.8841185,50.03470312,TYNIECKA 135,3
30034,19.88574095,50.03443911,RODZINNA 8,3
30035,19.88657981,50.03537995,TYNIECKA 117,3
30036,19.88764987,50.0338462,JEMIOŁOWA 20C,3
30037,19.88752536,50.03383818,JEMIOŁOWA 20D,3
30038,19.92249357,50.02555214,RUCZAJ 15B,3
30039,19.92256605,50.02568094,RUCZAJ 15D,3
30040,19.91934722,50.02660981,RUCZAJ 27F,3
30041,19.91944116,50.02649959,RUCZAJ 27C,3
30042,19.90626673,50.08358799,ELIASZA RADZIKOWSKIEGO 60,3
30043,19.90563708,50.08337065,ELIASZA RADZIKOWSKIEGO 15,3
30044,19.91378674,50.08280534,JANA STANISŁAWSKIEGO 6,3
30045,19.91375311,50.08270432,JANA STANISŁAWSKIEGO 4,3
30046,19.9144377,50.08395515,JANA STANISŁAWSKIEGO 24,3
30047,19.91454295,50.08428733,JANA STANISŁAWSKIEGO 28,3
30048,19.9142931,50.08458174,WACŁAWA NAŁKOWSKIEGO 19,3
30049,19.91383445,50.08443111,WACŁAWA NAŁKOWSKIEGO 14,3
30050,19.91309718,50.08379958,WINCENTEGO WODZINOWSKIEGO 2,3
30051,19.91138954,50.0226726,LIŚCIASTA 7,3
30052,19.894602,50.01205654,KOLISTA 24,3
30053,19.89489762,50.01258817,KOLISTA 18,3
30054,19.89689918,50.01026014,KOBIERZYŃSKA 209A,3
30055,19.89361738,50.00895932,BIESIADNA 8,3
30056,19.89438413,50.01389,KOLISTA 8A,3
30057,19.89464782,50.01338901,KOLISTA 12,3
30058,19.88801849,50.03366186,JEMIOŁOWA 22A,3
30059,19.8880002,50.03335067,JEMIOŁOWA 24A,3
30060,19.89725396,50.03314779,SKALICA 23,3
30061,19.88801765,50.03536304,JEMIOŁOWA 5A,3
30062,19.92979558,50.02706587,KOŁOBRZESKA 16,3
30063,19.92992101,50.02725592,KOŁOBRZESKA 14,3
30064,19.93022564,50.02906017,KĘDZIERZYŃSKA 6,3
30065,19.93021504,50.02928612,KĘDZIERZYŃSKA 9,3
30066,19.91156279,50.0839628,PIOTRA WYSOCKIEGO 14,3
30067,19.91118603,50.08393581,MURARSKA 10,3
30068,19.91068026,50.08328862,MURARSKA 1,3
30069,19.91610977,50.0140001,JAGODOWA 8,3
30070,19.89498509,50.03688928,TYNIECKA 50,3
30071,19.89635265,50.03469019,SKALICA 11,3
30072,19.89723717,50.03513869,SODOWA 28,3
30073,19.89293978,50.03588438,WZGÓRZE 7A,3
30074,19.92298415,50.0731255,KUJAWSKA 11,3
30075,19.89763512,50.08642765,FISZERA 8,3
30076,19.90068453,50.08442967,ELIASZA RADZIKOWSKIEGO 92,3
30077,19.91140512,50.04591066,JANA PIETRUSIŃSKIEGO 6,3
30078,19.91241881,50.0468352,PRASKA 44A,3
30079,19.89065372,50.0356143,WZGÓRZE 29,3
30080,19.89009226,50.03567218,WZGÓRZE 20,3
30081,19.89129833,50.03599481,WZGÓRZE 12,3
30082,19.89153305,50.03626963,TYNIECKA 77,3
30083,19.89734155,50.0312178,SŁAWOMIRA ODRZYWOLSKIEGO 32,3
30084,19.91854128,50.06979163,URZĘDNICZA 25,3
30085,19.9068659,50.08605045,GNIEŹNIEŃSKA 18,3
30086,19.90683572,50.08526774,GNIEŹNIEŃSKA 19,3
30087,19.91107689,50.08714341,JÓZEFA ELSNERA 21,3
30088,19.87315525,50.05006454,PRZEGORZALSKA 19A,3
30089,19.85135457,50.06648903,ALEJA KASZTANOWA 76A,3
30090,19.85722495,50.06385088,KOPALINA 19,3
30091,19.90000971,50.03122114,FELIKSA KSIĘŻARSKIEGO 12,3
30092,19.88786478,50.03520737,JEMIOŁOWA 5C,3
30093,19.88827298,50.03485769,JEMIOŁOWA 9,3
30094,19.89464477,50.0366832,TYNIECKA 55,3
30095,19.89615497,50.03663302,SODOWA 4A,3
30096,19.91462037,50.08753262,WIELKOTYRNOWSKA 31,3
30097,19.91460558,50.08748234,WIELKOTYRNOWSKA 29,3
30098,19.91442009,50.08693978,WIELKOTYRNOWSKA 9,3
30099,19.90773343,50.08618252,ZYGMUNTOWSKA 23,3
30100,19.90766086,50.08600684,ZYGMUNTOWSKA 21,3
30101,19.90739039,50.08539156,ZYGMUNTOWSKA 15,3
30102,19.9079691,50.08617316,ZYGMUNTOWSKA 20,3
30103,19.88171679,50.08761935,KATOWICKA 10A,3
30104,19.90160223,50.05893796,EMAUS 35I,3
30105,19.89548434,50.04914813,WODOCIĄGOWA 40,3
30106,19.89550705,50.03398495,SKALICA 17,3
30107,19.89674659,50.03235776,TOMASZA PRYLIŃSKIEGO 29,3
30108,19.89798677,50.03046228,SŁAWOMIRA ODRZYWOLSKIEGO 44,3
30109,19.89843969,50.03303295,KRASOWA 19,3
30110,19.89819225,50.03302148,KRASOWA 21,3
30111,19.91239344,50.08542399,PIOTRA WYSOCKIEGO 29,3
30112,19.91241675,50.08548388,PIOTRA WYSOCKIEGO 31,3
30113,19.91226161,50.08560179,PIOTRA WYSOCKIEGO 30,3
30114,19.91143332,50.08470619,MURARSKA 16,3
30115,19.88419491,50.06597449,ZŁOTA 6,3
30116,19.90213509,50.05873227,EMAUS 35D,3
30117,19.87798185,50.04952815,KAMEDULSKA 29,3
30118,19.89691327,50.06069857,LUDWIKA WĘGIERSKIEGO 15,3
30119,19.8967497,50.06052153,LUDWIKA WĘGIERSKIEGO 13,3
30120,19.89616587,50.0599752,LUDWIKA WĘGIERSKIEGO 7,3
30121,19.8962601,50.05970164,LUDWIKA WĘGIERSKIEGO 6,3
30122,19.89959641,50.03310269,KRASOWA 5,3
30123,19.89950576,50.03310367,KRASOWA 7,3
30124,19.90047265,50.03248288,SODOWA 44C,3
30125,19.90040089,50.03258697,SODOWA 44B,3
30126,19.89985602,50.03205241,FELIKSA KSIĘŻARSKIEGO 1,3
30127,19.89990727,50.03197396,FELIKSA KSIĘŻARSKIEGO 1A,3
30128,19.89902082,50.03088246,WŁADYSŁAWA EKIELSKIEGO 6,3
30129,19.89894713,50.0310275,WŁADYSŁAWA EKIELSKIEGO 10,3
30130,19.90063341,50.03217049,TOMASZA PRYLIŃSKIEGO 3,3
30131,19.92798036,50.07261626,ALEJA ARTURA GROTTGERA 6,3
30132,19.92713335,50.07304045,HENRYKA SIENKIEWICZA 26,3
30133,19.92630454,50.07345467,ALEJA ARTURA GROTTGERA 16,3
30134,19.91180464,50.0855748,MURARSKA 26,3
30135,19.91293127,50.085682,GUSTAWA EHRENBERGA 36A,3
30136,19.91359267,50.08502934,WINCENTEGO WODZINOWSKIEGO 16,3
30137,20.02401674,50.06045463,SOŁTYSOWSKA 34,3
30138,20.1174075,50.09564738,WADOWSKA 2I,3
30139,20.06187899,50.05611301,ZAKARNIE 5C,3
30140,20.04681355,50.06076893,ODMĘTOWA 15A,3
30141,19.90020693,50.03208124,TOMASZA PRYLIŃSKIEGO 11,3
30142,19.89986901,50.03269082,TOMASZA PRYLIŃSKIEGO 10,3
30143,19.89280052,50.03586651,WZGÓRZE 7,3
30144,19.92560281,50.07289348,STANISŁAWA WYSPIAŃSKIEGO 7,3
30145,19.92553184,50.07265638,STANISŁAWA WYSPIAŃSKIEGO 5,3
30146,19.87927662,50.07673812,NA BŁONIE 46,3
30147,19.87938358,50.07647984,NA BŁONIE 46B,3
30148,19.91476139,50.0849272,JANA STANISŁAWSKIEGO 36,3
30149,19.89768604,50.08692195,FISZERA 11,3
30150,19.89846568,50.0864751,ELIASZA RADZIKOWSKIEGO 114L,3
30151,19.83502133,50.03131177,KOLNA 15I,3
30152,19.85231827,50.02911578,TYNIECKA 138A,3
30153,19.84677467,50.02305777,DĄBROWA 26,3
30154,19.91080328,50.04684388,PRASKA 47,3
30155,19.91430441,50.05000171,CZARODZIEJSKA 11,3
30156,19.92461279,50.03963718,KAPELANKA 18,3
30157,19.88022813,50.08211556,BALICKA 42,3
30158,19.86261074,50.07526821,BRZEGOWA 23A,3
30159,19.90593358,50.08396477,GNIEŹNIEŃSKA 2B,3
30160,19.90652454,50.08319637,ELIASZA RADZIKOWSKIEGO 7,3
30161,19.91141002,50.08505341,MURARSKA 13A,3
30162,19.85261654,50.02766665,DĄBROWA 7A,3
30163,19.84299081,50.02107399,BOJANÓWKA 8,3
30164,19.84336437,50.02123368,BOJANÓWKA 6,3
30165,19.84674398,50.02338536,DĄBROWA 24B,3
30166,19.84212467,50.01886411,DĄBROWA 36B,3
30167,19.85009338,50.02497784,DĄBROWA 27A,3
30168,19.92211435,50.04357739,TWARDOWSKIEGO 79,3
30169,19.92191768,50.04307696,TWARDOWSKIEGO 84,3
30170,19.92042271,50.04120317,ŚW. JACKA 13,3
30171,19.92001176,50.04053672,ŚW. JACKA 21,3
30172,19.92015512,50.04081298,ŚW. JACKA 17,3
30173,19.9178493,50.04140495,TWARDOWSKIEGO 119,3
30174,19.88097812,50.08696695,TADEUSZA BOYA-ŻELEŃSKIEGO 2A,3
30175,19.8820105,50.08746153,KATOWICKA 21,3
30176,19.91557625,50.08316006,PIOTRA STACHIEWICZA 6,3
30177,19.91566725,50.08468233,NISKA 17,3
30178,19.91552778,50.08431525,NISKA 15,3
30179,19.91623182,50.08720307,RYSZARDA BERWIŃSKIEGO 4,3
30180,19.85153225,50.02476658,BRZASK 15,3
30181,19.84595659,50.02449751,TYNIECKA 189,3
30182,19.84968463,50.02597662,DĄBROWA 14B,3
30183,19.84365556,50.02633959,TYNIECKA 175A,3
30184,19.92183936,50.04270552,TWARDOWSKIEGO 86C,3
30185,19.92187447,50.04265272,TWARDOWSKIEGO 86D,3
30186,19.92203917,50.04242662,TWARDOWSKIEGO 86H,3
30187,19.87911087,50.0886118,WŁADYSŁAWA ŻELEŃSKIEGO 28,3
30188,19.88139609,50.08931327,PALMOWA 8A,3
30189,19.88197695,50.08946901,PALMOWA 5,3
30190,19.91451556,50.08725761,WIELKOTYRNOWSKA 21,3
30191,19.91448477,50.08714975,WIELKOTYRNOWSKA 17,3
30192,19.91441444,50.08687157,WIELKOTYRNOWSKA 7,3
30193,19.91504175,50.08515397,JANA STANISŁAWSKIEGO 31,3
30194,19.91499927,50.08499017,JANA STANISŁAWSKIEGO 29,3
30195,19.84463669,50.02570467,TYNIECKA 179,3
30196,19.84937455,50.02770204,TYNIECKA 167,3
30197,19.84995372,50.02804784,TYNIECKA 165B,3
30198,19.8511645,50.02689959,DĄBROWA 8A,3
30199,19.85465125,50.03338499,FALISTA 28A,3
30200,19.870446,50.04165844,WIDŁAKOWA 18G,3
30201,19.94215385,50.03491016,BONARKA 24,3
30202,19.94353021,50.0336366,ŁAGIEWNICKA 50C,3
30203,19.94397616,50.03352609,GRZYBKI 6,3
30204,19.94347036,50.0331961,ŁAGIEWNICKA 52A,3
30205,19.94440526,50.03220899,GŁOGOWSKA 19,3
30206,19.8808866,50.08586194,WŁODZIMIERZA TETMAJERA 3,3
30207,19.86623374,50.0957899,WŁODZIMIERZA TETMAJERA 69,3
30208,19.88084986,50.0904504,ELIASZA RADZIKOWSKIEGO 157,3
30209,19.87519147,50.09186385,WŁADYSŁAWA ŻELEŃSKIEGO 81A,3
30210,19.87558911,50.08790051,WŁODZIMIERZA TETMAJERA 44,3
30211,19.92672527,50.020111,WALERIANA ŁUKASIŃSKIEGO 4,3
30212,19.92680234,50.02401894,MŁYNOWA 6,3
30213,19.92109277,50.01917638,STEFANA OKRZEI 1,3
30214,19.91464557,50.02660297,RUCZAJ 62A,3
30215,19.91369089,50.02546608,DERENIOWA 8,3
30216,19.88954563,50.00864771,DR. JANA PILTZA 16,3
30217,19.89304654,50.00861419,KWIECISTA 23A,3
30218,19.89696315,50.01048874,KOBIERZYŃSKA 207A,3
30219,19.89975056,50.01293596,KOBIERZYŃSKA 193,3
30220,19.89961053,50.01279807,KOBIERZYŃSKA 193D,3
30221,19.89454775,50.01312328,KOLISTA 12B,3
30222,19.89667963,50.00287072,BRACI KIEMLICZÓW 2,3
30223,19.89649185,50.00253293,BRACI KIEMLICZÓW 16,3
30224,19.89618538,50.00193861,BRACI KIEMLICZÓW 34,3
30225,19.8961104,50.00180764,BRACI KIEMLICZÓW 40,3
30226,19.89605418,50.00170676,BRACI KIEMLICZÓW 44,3
30227,19.89590829,50.00148106,BRACI KIEMLICZÓW 50,3
30228,19.91399069,50.02508665,PASTELOWA 19,3
30229,19.91477351,50.02495361,PASTELOWA 40,3
30230,19.91599205,50.0249675,PSZCZELNA 15,3
30231,19.91562629,50.02471433,ŁANY 4,3
30232,19.89141974,50.00727107,DR. JÓZEFA BABIŃSKIEGO 12,3
30233,19.89713917,50.00999762,KOBIERZYŃSKA 210,3
30234,19.90875579,50.02079893,KOBIERZYŃSKA 134A,3
30235,19.89696658,50.00036207,POD STRUGĄ 5,3
30236,19.89733138,50.00090878,ANUSI 7,3
30237,19.89717686,50.00132811,LAUDAŃSKA 13,3
30238,19.89758285,50.00114836,LAUDAŃSKA 7,3
30239,19.91569718,50.02454209,ŁANY 3,3
30240,19.91616816,50.02414619,SĄSIEDZKA 48,3
30241,19.91618866,50.02401445,PSZCZELNA 27,3
30242,19.91223432,50.0201823,ZALESIE 19,3
30243,19.91209269,50.01957426,ZALESIE 25,3
30244,19.91330513,50.02042352,ZALESIE 7,3
30245,19.91795234,50.02182423,PODHALAŃSKA 12,3
30246,19.91863942,50.02188768,PODHALAŃSKA 8,3
30247,19.89784294,50.00138189,BUTRYMÓW 7,3
30248,19.89814255,50.0012526,BUTRYMÓW 3,3
30249,19.89839187,50.001507,KAMIENIECKA 6,3
30250,19.89851136,50.00145454,KAMIENIECKA 4,3
30251,19.89808752,50.00198735,DĘBOROGA 1,3
30252,19.89837068,50.00223714,MICHAŁA KORPALA 12A,3
30253,19.91633439,50.05791971,ALEJA MARSZAŁKA FERDINANDA FOCHA 27,3
30254,19.92371154,50.02362553,ZBROJARZY 73,3
30255,19.92634268,50.02309469,ZBROJARZY 58,3
30256,19.92703365,50.02295931,ZBROJARZY 51,3
30257,19.92633927,50.02282173,ZBROJARZY 56,3
30258,19.92288648,50.02282201,FALOWA 20,3
30259,19.91928158,50.02114185,ZDUNÓW 32C,3
30260,19.92147923,50.01831297,KROCHMALNIKI 5,3
30261,19.92212459,50.01823993,ZDUNÓW 2,3
30262,19.90583361,50.00004832,WAROWNA 79,3
30263,19.90589138,50.00003118,WAROWNA 77,3
30264,19.90543399,49.99973702,WAROWNA 95,3
30265,19.90527373,49.99929702,WAROWNA 101,3
30266,19.90522023,49.99931278,WAROWNA 103,3
30267,19.92701316,50.02232813,ZBROJARZY 43,3
30268,19.92294492,50.02208723,HUCULSKA 16,3
30269,19.92239288,50.02168216,DEKARZY 10,3
30270,19.92460865,50.02024395,GAJOWA 10,3
30271,19.92178266,50.0176409,KOWALSKA 8,3
30272,19.90569682,50.0181129,KOBIERZYŃSKA 150,3
30273,19.90250613,50.01480373,PROFESOR JANINY BIENIARZÓWNY 3,3
30274,19.90298616,50.01480616,PROFESOR JANINY BIENIARZÓWNY 22,3
30275,19.90303637,50.01485117,PROFESOR JANINY BIENIARZÓWNY 24,3
30276,19.90312541,50.01493803,PROFESOR JANINY BIENIARZÓWNY 28,3
30277,19.90715804,49.99938169,CHOJNICKA 12,3
30278,19.90415599,49.99900622,MICHAŁA KORPALA 22,3
30279,19.90727124,49.99902111,RDZAWA 2,3
30280,19.90801169,49.99930584,JANA MIODOŃSKIEGO 11,3
30281,19.9084733,49.99942829,JANA MIODOŃSKIEGO 8,3
30282,19.92584558,50.02045652,TADEUSZA MICIŃSKIEGO 11,3
30283,19.92579041,50.02025802,TADEUSZA MICIŃSKIEGO 9,3
30284,19.92537158,50.01984367,TADEUSZA MICIŃSKIEGO 6,3
30285,19.924565,50.01930117,STEFANA OKRZEI 19,3
30286,19.90800345,50.00038065,FORTECZNA 122,3
30287,19.90908938,50.00014468,FORTECZNA 102,3
30288,19.90964078,50.00002821,FORTECZNA 88,3
30289,19.90947847,50.00006169,FORTECZNA 94,3
30290,19.91005398,49.99909213,KS. WŁADYSŁAWA DERCZA 6,3
30291,19.91203296,50.02233618,SĄSIEDZKA 12,3
30292,19.91112225,50.02286955,LIŚCIASTA 5,3
30293,19.91349822,50.02311009,SĄSIEDZKA 27,3
30294,19.91367028,50.02313486,SĄSIEDZKA 29,3
30295,19.91550036,50.02250039,PSZCZELNA 43A,3
30296,19.91455331,50.02345358,SĄSIEDZKA 30,3
30297,19.91462656,50.02353542,SĄSIEDZKA 32,3
30298,19.90565148,50.01135787,WANDEJSKA 7,3
30299,19.90584169,50.01184566,OBOZOWA 16A,3
